Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
13918076039,"Mar 18, 2025, 4:32:31 PM",Afternoon Run,Run,,2110,5.19,183.0,52,false,,,activities/14856034774.fit.gz,,,2110.0,2110.0,5191.0,3.74,2.46,80.0,75.0,326.6,371.4,13.5,0.1,,,84.0,78.0,183.0,159.0,,256.0,359.0,,,52.0,540850.0,,,,,,,,262.0,2111.0,,,0.0,,1.0,5378.9,1742313600.0,1.0,3.0,1.2,-6.7,0.49,1030.6,2.8,5.3,279.0,0.0,1742273280.0,1742316672.0,0.625,,,0.0,1.0,0.14,29700.9,0.0,,,,,0.0,2.46,0.0,,,,5446.0,,,163.0,167.0,2.549,,,,,,,,,,""
13946659070,"Mar 21, 2025, 3:30:53 PM",Afternoon Run,Run,"‍
👍 2.33 new kilometers

-- From Wandrer",3924,8.52,187.0,107,false,,,activities/14886913943.fit.gz,,,3924.0,3921.0,8528.0,4.02,2.175,188.0,184.0,275.0,362.4,23.4,0.1,,,83.0,76.0,187.0,164.0,,229.0,604.0,,,107.0,899336.0,,,,,,,,237.0,3925.0,,,0.0,,1.0,9070.5,1742569216.0,1.0,13.7,15.8,-0.4,0.38,1021.0,0.6,1.3,357.0,0.0,1742532096.0,1742576128.0,0.625,,,0.0,1.0,0.1,31548.3,1.0,,,,,0.0,2.173,821.0,,,,9956.0,,,248.0,151.0,2.313,,,,,,,,,,""
13952204421,"Mar 22, 2025, 9:35:57 AM",Morning Weight Training,Weight Training,,2908,0,152.0,7,false,,,activities/14892890495.fit.gz,,,2908.0,2908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,104.0,,,187.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14004482114,"Mar 27, 2025, 4:57:50 PM",Afternoon Ride,Ride,"‍
3.74 new kilometers
🏘 Completed 25% of Wola Zachariaszowska
-- From Wandrer",4847,24.46,175.0,68,false,,Unibike Viper,activities/14948954351.fit.gz,,14.7,4847.0,4595.0,24461.4,15.12,5.323,366.0,372.0,222.2,360.6,16.2,0.0,,,,,175.0,150.0,,143.0,628.0,,8.0,68.0,,,,,,,,,,,,,0.0,,1.0,,1743091200.0,3.0,9.7,7.3,3.0,0.63,1018.2,3.1,5.5,30.0,0.0,1743049728.0,1743095040.0,0.875,13853240.0,,0.0,1.0,0.67,26698.1,0.0,,,,,0.0,5.047,1281.4,,,,,,,,,,,,,,,,,,,""
14012082501,"Mar 28, 2025, 3:07:00 PM",Afternoon Weight Training,Weight Training,,2951,0,145.0,6,false,,,activities/14957134962.fit.gz,,,2951.0,2951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,97.0,,,163.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14028579418,"Mar 30, 2025, 8:12:09 AM",Morning Ride,Ride,"‍
👍 15.92 new kilometers

-- From Wandrer",10488,46.28,171.0,88,false,"",Unibike Viper,activities/14974919783.fit.gz,,14.7,10488.0,9364.0,46284.2,14.54,4.943,826.0,830.2,244.2,411.4,41.5,0.0,,,,,171.0,141.0,,141.0,1469.0,,12.0,88.0,,,,,,10.0,,,,,0.0,572.0,0.0,,1.0,,1743321600.0,1.0,10.6,11.4,3.4,0.61,1011.0,2.4,4.6,283.0,0.0,1743308416.0,1743354624.0,0.125,13853240.0,,0.31,5.0,0.19,25964.2,2.0,,,,,0.0,4.413,667.3,,,,,,,,,,,,,,,,,,,""
14059102895,"Apr 2, 2025, 2:03:05 PM",Afternoon Weight Training,Weight Training,,3000,0,156.0,9,false,,,activities/15007558981.fit.gz,,,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,120.0,,,253.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14069185202,"Apr 3, 2025, 2:35:34 PM",do dupy,Run,"trail run bo górna wieś‍
1.81 new kilometers
🏘 Completed 25% of Górna Wieś
-- From Wandrer",3400,8.00,179.0,76,false,,,activities/15018178992.fit.gz,,,3400.0,3375.0,8007.9,4.26,2.373,171.0,168.0,260.0,351.8,24.6,0.0,,,121.0,74.0,179.0,160.0,,245.0,537.0,,,76.0,826744.0,,,,,,,,260.0,3401.0,0.0,,0.0,,1.0,8531.7,1743688832.0,1.0,16.3,15.3,2.3,0.39,1022.8,4.4,8.6,44.0,0.0,1743653504.0,1743700608.0,0.125,,,0.0,1.0,0.06,31109.0,2.0,,,,,0.0,2.355,719.1,,,,8228.0,,,259.0,166.0,2.528,,,,,,,,,,""
14094998974,"Apr 6, 2025, 8:51:17 AM",Morning Weight Training,Weight Training,,2887,0,156.0,7,false,,,activities/15045325967.fit.gz,,,2887.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,103.0,,,184.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14117106882,"Apr 8, 2025, 2:06:46 PM",Afternoon Weight Training,Weight Training,,2867,0,147.0,6,false,,,activities/15068417294.fit.gz,,,2867.0,2867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,147.0,97.0,,,174.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14127654886,"Apr 9, 2025, 2:45:57 PM",Ból w lewej kostce,Run,"",2149,5.98,188.0,86,false,,,activities/15079394821.fit.gz,,,2149.0,2149.0,5987.7,4.22,2.786,64.0,65.0,325.8,373.6,15.1,0.0,,,88.0,79.0,188.0,175.0,,307.0,429.0,,,86.0,659171.0,,,,,,,,317.0,2150.0,0.0,,0.0,,1.0,6121.9,1744207232.0,3.0,9.3,4.3,-4.0,0.39,1019.0,4.4,8.1,314.0,0.0,1744171136.0,1744219520.0,0.375,,,0.0,1.0,0.84,29788.3,1.0,,,,,0.0,2.786,0.0,,,,5674.0,,,243.0,202.0,2.849,,,,,,,,,,""
14147036324,"Apr 11, 2025, 2:57:27 PM",Afternoon Weight Training,Weight Training,,3172,0,139.0,7,false,,,activities/15099594080.fit.gz,,,3172.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,100.0,,,196.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14184943147,"Apr 15, 2025, 2:00:57 PM",Afternoon Weight Training,Weight Training,,3095,0,151.0,7,false,,,activities/15139304485.fit.gz,,,3095.0,3095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,106.0,,,220.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14213954110,"Apr 18, 2025, 2:03:43 PM",Afternoon Weight Training,Weight Training,,2911,0,139.0,5,false,,,activities/15169531072.fit.gz,,,2911.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,139.0,91.0,,,151.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14243662326,"Apr 21, 2025, 1:59:42 PM",Afternoon Walk,Walk,,6108,4.11,120.0,7,false,,,activities/15200689739.fit.gz,,,6108.0,4180.0,4116.1,2.8,0.985,26.0,30.0,294.2,314.0,18.2,0.0,,,121.0,52.0,120.0,91.0,,,333.0,,29.0,7.0,,,,,,,,,,,,,0.0,,1.0,,1745240448.0,3.0,23.3,23.5,8.6,0.39,1008.7,0.3,0.7,290.0,0.0,1745206656.0,1745257600.0,0.75,,,0.0,1.0,0.74,27644.9,3.0,,,,,0.0,0.674,2809.2,,,,5952.0,,,,,,,,,,,,,,,""
14263114799,"Apr 23, 2025, 2:04:32 PM",Afternoon Weight Training,Weight Training,,2877,0,144.0,8,false,,,activities/15221004492.fit.gz,,,2877.0,2877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,111.0,,,228.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14300654204,"Apr 27, 2025, 10:28:50 AM",Lunch Weight Training,Weight Training,,3199,0,143.0,6,false,,,activities/15260264440.fit.gz,,,3199.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,95.0,,,180.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14330713947,"Apr 30, 2025, 8:29:02 AM",Morning Weight Training,Weight Training,,3351,0,148.0,8,false,,,activities/15291714158.fit.gz,,,3351.0,3351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,148.0,104.0,,,229.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14372897677,"May 4, 2025, 8:57:52 AM",Morning Weight Training,Weight Training,,3519,0,159.0,8,false,,,activities/15335988288.fit.gz,,,3519.0,3519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,105.0,,,241.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14405876055,"May 7, 2025, 2:06:29 PM",Afternoon Weight Training,Weight Training,,2953,0,142.0,7,false,,,activities/15370635069.fit.gz,,,2953.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,105.0,,,209.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14443015272,"May 11, 2025, 7:30:06 AM",Morning Weight Training,Weight Training,,3114,0,169.0,14,false,,,activities/15409810137.fit.gz,,,3114.0,3114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.0,129.0,,,344.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14478652025,"May 14, 2025, 2:03:52 PM",Afternoon Weight Training,Weight Training,,3135,0,161.0,10,false,,,activities/15447508374.fit.gz,,,3135.0,3135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,118.0,,,280.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14505825460,"May 17, 2025, 8:27:38 AM",Morning Weight Training,Weight Training,,3164,0,155.0,11,false,,,activities/15476659346.fit.gz,,,3164.0,3164.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,125.0,,,326.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14540239652,"May 20, 2025, 2:14:18 PM",Afternoon Weight Training,Weight Training,,2568,0,172.0,10,false,,,activities/15514999414.fit.gz,,,2568.0,2568.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,172.0,123.0,,,266.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14552665914,"May 21, 2025, 4:02:58 PM",Evening Ride,Ride,,4238,23.04,178.0,57,false,,Unibike Viper,activities/15528257649.fit.gz,,14.7,4238.0,4171.0,23043.1,14.28,5.525,373.0,369.0,312.4,432.0,16.9,0.0,,,,,178.0,148.0,,144.0,593.0,,24.0,57.0,,,,,,,,,,,,,0.0,,1.0,,1747843200.0,1.0,20.4,21.2,9.9,0.51,1009.2,2.1,3.2,227.0,0.1,1747795584.0,1747852160.0,0.75,13853240.0,,0.15,5.0,0.31,31627.1,1.0,,,,,0.0,5.437,1758.9,,,,,,,,,,,,,,,,,,,""
14569776323,"May 23, 2025, 12:01:59 PM",Afternoon Weight Training,Weight Training,,2745,0,180.0,20,false,,,activities/15546662634.fit.gz,,,2745.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,180.0,142.0,,,359.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14577228060,"May 24, 2025, 7:59:17 AM",Morning Weight Training,Weight Training,,3502,0,157.0,10,false,,,activities/15554732819.fit.gz,,,3502.0,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,117.0,,,303.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14612653902,"May 27, 2025, 3:48:39 PM",Afternoon Ride,Ride,,5588,27.18,178.0,63,false,,Unibike Viper,activities/15592905256.fit.gz,,14.7,5588.0,5173.0,27180.4,14.2,5.254,360.0,370.0,227.4,361.2,21.8,0.0,,,,,178.0,147.0,,135.0,628.0,,20.0,63.0,,,,,,,,,,,,,0.0,,1.0,,1748358016.0,1.0,19.7,19.5,6.1,0.41,1017.4,3.0,5.8,1.0,0.0,1748313600.0,1748370944.0,0.0,13853240.0,,0.17,5.0,0.35,30050.5,2.0,,,,,0.0,4.864,5439.8,,,,,,,,,,,,,,,,,,,""
14621342515,"May 28, 2025, 1:49:08 PM",Afternoon Weight Training,Weight Training,,3142,0,167.0,9,false,,,activities/15602225183.fit.gz,,,3142.0,3142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,113.0,,,258.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14631984744,"May 29, 2025, 1:46:19 PM",Afternoon Weight Training,Weight Training,,3408,0,161.0,10,false,,,activities/15613622539.fit.gz,,,3408.0,3408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,116.0,,,293.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14660338423,"Jun 1, 2025, 9:33:58 AM",Lunch Weight Training,Weight Training,,2180,0,159.0,8,false,,,activities/15644149365.fit.gz,,,2180.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,121.0,,,217.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14671589425,"Jun 2, 2025, 10:54:41 AM",Lunch Weight Training,Weight Training,,3742,0,138.0,8,false,,,activities/15656284724.fit.gz,,,3742.0,3742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,101.0,,,244.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14694369080,"Jun 4, 2025, 1:41:42 PM",Afternoon Weight Training,Weight Training,,2482,0,166.0,12,false,,,activities/15680718781.fit.gz,,,2482.0,2482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,166.0,133.0,,,295.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14705166436,"Jun 5, 2025, 2:05:34 PM",Afternoon Weight Training,Weight Training,,3524,0,150.0,9,false,,,activities/15692303295.fit.gz,,,3524.0,3524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,109.0,,,262.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14716656504,"Jun 6, 2025, 5:22:12 PM",Evening Ride,Ride,,3615,17.73,179.0,40,false,,Unibike Viper,activities/15704681591.fit.gz,,14.7,3615.0,3417.0,17737.4,13.74,5.191,292.0,303.0,252.6,364.4,38.6,0.0,,,,,179.0,145.0,,145.0,437.0,,22.0,40.0,,,,,,,,,,,,,0.0,,1.0,,1749229184.0,1.0,24.9,25.9,15.5,0.56,1013.4,2.2,5.1,248.0,0.0,1749177216.0,1749235584.0,0.375,13853240.0,,0.38,5.0,0.21,28758.7,0.0,,,,,0.0,4.907,45.0,,,,,,,,,,,,,,,,,,,""
14722614199,"Jun 7, 2025, 10:48:22 AM",Lunch Weight Training,Weight Training,,2394,0,153.0,7,false,,,activities/15711154712.fit.gz,,,2394.0,2394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,116.0,,,217.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14731139023,"Jun 8, 2025, 8:02:29 AM",Morning Weight Training,Weight Training,,3200,0,132.0,6,false,,,activities/15720420479.fit.gz,,,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,132.0,96.0,,,184.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14768258140,"Jun 11, 2025, 5:02:48 PM",Kostka nie boliii 🔥,Run,"",2078,5.01,183.0,52,false,,,activities/15760467227.fit.gz,,,2078.0,2078.0,5015.4,3.86,2.414,76.0,75.0,317.8,357.2,16.0,0.0,,,85.0,77.0,183.0,163.0,,267.0,362.0,,,52.0,554520.0,,,,,,,,281.0,2079.0,0.0,,0.0,,1.0,5195.8,1749661184.0,1.0,16.3,13.9,9.9,0.66,1018.8,5.1,10.1,309.0,0.0,1749609088.0,1749667840.0,0.375,,,0.51,5.0,0.2,27269.8,0.0,,,,,0.0,2.414,0.0,,,,5300.0,,,185.0,179.0,2.5,,,,,,,,,,""
14777926665,"Jun 12, 2025, 3:37:08 PM",156,Run,"",1627,3.65,168.0,35,false,,,activities/15770890580.fit.gz,,,1627.0,1627.0,3653.8,4.14,2.246,59.0,58.0,287.8,337.6,13.3,0.1,,,88.0,78.0,168.0,158.0,,249.0,275.0,,,35.0,403950.0,,,,,,,,251.0,1628.0,0.0,,0.0,,1.0,3790.0,1749740416.0,1.0,19.5,18.9,7.6,0.46,1021.5,3.9,7.6,329.0,0.0,1749695360.0,1749754240.0,0.625,,,0.0,1.0,0.25,29968.6,2.0,,,,,0.0,2.246,855.5,,,,4242.0,,,115.0,160.0,2.329,,,,,,,,,,""
14789017559,"Jun 13, 2025, 4:12:10 PM",Evening Ride,Ride,,7129,36.36,180.0,101,false,,Unibike Viper,activities/15782869477.fit.gz,,14.7,7129.0,6731.0,36359.0,16.06,5.402,454.0,449.0,211.8,358.0,26.5,0.0,,,,,180.0,150.0,,146.0,883.0,,15.0,101.0,,,,,,,,,,,,,0.0,,1.0,,1749830400.0,2.0,19.1,18.1,8.7,0.51,1026.4,3.3,6.8,31.0,0.0,1749781760.0,1749840640.0,0.625,13853240.0,,0.0,1.0,0.54,29971.5,1.0,,,,,0.0,5.1,3491.3,,,,,,,,,,,,,,,,,,,""
14794523888,"Jun 14, 2025, 9:12:56 AM",Lunch Weight Training,Weight Training,,2893,0,136.0,6,false,,,activities/15788874539.fit.gz,,,2893.0,2893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,136.0,98.0,,,178.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14806751767,"Jun 15, 2025, 7:47:33 AM",Rajd gminy zielonki i dojazd na niego,Ride,"‍
2.88 new kilometers
🏘 Completed 25% of Michałowice
-- From Wandrer",6339,29.16,181.0,89,false,,Unibike Viper,activities/15802118181.fit.gz,,14.7,6339.0,4825.0,29159.9,14.7,6.044,392.0,481.0,234.2,359.6,13.6,-0.3,,,,,181.0,154.0,,168.0,721.0,,26.0,89.0,,,,,,,,,,,0.0,,0.0,,1.0,,1749970816.0,1.0,19.0,21.3,11.3,0.61,1021.1,2.0,4.7,96.0,0.0,1749954560.0,1750013568.0,0.625,13853240.0,,0.0,1.0,0.0,29434.0,4.0,,,,,0.0,4.6,770.7,,,,,,,,,,,,,,,,,,,""
14807465409,"Jun 15, 2025, 12:32:19 PM",Powrót z rajdu,Ride,"",3120,7.85,157.0,11,false,,Unibike Viper,activities/15802889823.fit.gz,,14.7,3120.0,2256.0,7852.1,9.34,3.481,128.0,30.0,232.6,342.6,32.9,1.2,,,,,157.0,131.0,,102.0,256.0,,32.0,11.0,,,,,,,,,,,0.0,,0.0,,1.0,,1749988864.0,1.0,25.1,27.0,10.5,0.4,1019.3,1.7,4.1,95.0,0.0,1749954560.0,1750013568.0,0.625,13853240.0,,0.0,1.0,0.02,30979.4,7.0,,,,,0.0,2.517,0.0,,,,,,,,,,,,,,,,,,,""
14825233869,"Jun 17, 2025, 8:26:37 AM",Morning Weight Training,Weight Training,,2203,0,158.0,7,false,,,activities/15822165389.fit.gz,,,2203.0,2203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,118.0,,,210.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14836527137,"Jun 18, 2025, 8:42:58 AM",Morning Run,Run,,1100,3.05,197.0,35,false,,,activities/15834305303.fit.gz,,,1100.0,1096.0,3053.2,5.48,2.786,52.0,52.0,328.4,372.6,15.0,0.1,,,95.0,74.0,197.0,169.0,,281.0,221.0,,,35.0,306805.0,,,,,,,,328.0,1101.0,,,0.0,,1.0,3171.0,1750233600.0,2.0,21.6,21.8,13.8,0.61,1021.8,2.9,6.3,256.0,0.0,1750213760.0,1750272768.0,0.625,,,0.0,1.0,0.46,30604.8,5.0,,,,,0.0,2.776,0.0,,,,2576.0,,,133.0,209.0,2.893,,,,,,,,,,""
14851550246,"Jun 19, 2025, 2:39:50 PM",Afternoon Walk,Walk,"‍
💪 5.18 new kilometers

-- From Wandrer",7219,6.06,126.0,11,false,,,activities/15850538782.fit.gz,,,7219.0,5867.0,6063.3,3.34,1.033,131.0,126.0,322.4,398.8,46.5,0.1,,,115.0,54.0,126.0,92.0,,,431.0,,27.0,11.0,,,,,,,,,,,,,0.0,,1.0,,1750341632.0,2.0,21.1,18.8,10.9,0.52,1017.7,6.6,12.5,313.0,0.0,1750300160.0,1750359296.0,0.75,,,0.21,5.0,0.38,29357.6,4.0,,,,,0.0,0.84,2437.2,,,,8700.0,,,,,,,,,,,,,,,""
14857343414,"Jun 20, 2025, 6:59:00 AM",Morning Weight Training,Weight Training,,2563,0,150.0,7,false,,,activities/15856827805.fit.gz,,,2563.0,2563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,113.0,,,217.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
14878447319,"Jun 22, 2025, 7:52:51 AM",Morning Ride,Ride,"‍
7.97 new kilometers
🏘 Completed 25% of Smardzowice
🏘 Completed 25% of Cianowice
-- From Wandrer",6208,36.01,179.0,87,false,,Unibike Viper,activities/15879829180.fit.gz,,14.7,6208.0,5692.0,36011.1,15.64,6.327,443.0,448.0,267.6,432.6,21.4,0.0,,,,,179.0,150.0,,183.0,811.0,,27.0,87.0,,,,,,,,,,,,,0.0,,1.0,,1750575616.0,1.0,20.7,20.8,10.7,0.53,1020.7,4.4,8.5,259.0,0.0,1750559488.0,1750618496.0,0.875,13853240.0,,0.0,1.0,0.01,29167.0,4.0,,,,,0.0,5.801,1345.1,,,,,,,,,,,,,,,,,,,""
14888394210,"Jun 23, 2025, 8:51:04 AM",MFP Dytmara - najgorsza siłownia w Krakowie ✅✅✅,Weight Training,"",2587,0,150.0,6,false,,,activities/15890682516.fit.gz,,,2587.0,2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,107.0,,,194.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
